Roy Orbison,God Love You,/r/roy+orbison/god+love+you_20119197.html,"I have been somebody on nobody's mind.  
A funny kind of winner losing all the time.  
On my way to somewhere with no place to go.  
Then you said hello.  
  
And now i walk with you.  
I talk with you.  
At last you're here.  
In my arms, close to me, so very near.  
  
Touching me, reaching me, with the everything you do.  
Long nights through.  
God love you.  
God love you.  
God love you.  
You loving way will make me stay.  
God love you.  
  
You've become the only one who's always there.  
In my dreams, on my mind, in every prayer.  
  
By your side I'm satisfied no way to hide,  
This feeling i have for you.  
I'll swear it's true.  
God love you.  
God love you.  
God love you.  
  
God loves you for being you.  
And I thank you for loving me too.  
God love you.

"
U2,Magnificent,/u/u2/magnificent_20778176.html,"Magnificent  
Magnificent  
  
I was born  
I was born to be with you  
In this space and time  
After that and ever after I haven't had a clue  
Only to break rhyme  
This foolishness can leave a heart black and blue  
  
Only love, only love can leave such a mark  
But only love, only love can heal such a scar  
  
I was born  
I was born to sing for you  
I didn't have a choice but to lift you up  
And sing whatever song you wanted me to  
I give you back my voice  
From the womb my first cry, it was a joyful noise  
  
Only love, only love can leave such a mark  
But only love, only love can heal such a scar  
  
Justified till we die, you and I will magnify  
The Magnificent  
Magnificent  
  
Only love, only love can leave such a mark  
But only love, only love unites our hearts  
  
Justified till we die, you and I will magnify  
The Magnificent  
Magnificent  
Magnificent

"
Vince Gill,The Sun's Gonna Shine On You,/v/vince+gill/the+suns+gonna+shine+on+you_20275485.html,"Well, it ain't hard to see you've got the blues  
Come hold on to me, and I'll comfort you  
A pretty little angel with a heavy heart  
Well, tryin' to carry on is the hardest part.  
  
Love will fool ya, it'll do you wrong  
Shout hallelujah when the clouds are gone  
'Cause you know pretty baby, the sun's gonna shine on you  
The sun's gonna shine on you.  
  
I miss that little sparkle on your face  
That pretty little smile that has been replaced  
Have a little faith, baby just be still  
'Cause things are gonna be just the way they will.  
  
Love will fool ya, it'll do you wrong  
Shout hallelujah when the clouds are gone  
'Cause you know pretty baby, when you ain't lookin'  
The sun's gonna shine on you.  
The sun's gonna shine on you.  
  
Love will fool ya, it'll do you wrong  
Shout hallelujah when the clouds are gone  
'Cause you know pretty baby, when you ain't lookin'  
And you ain't ready, the sun's gonna shine on you  
The sun's gonna shine on you...

"
Warren Zevon,Seminole Bingo,/w/warren+zevon/seminole+bingo_10185950.html,"Written by Warren Zevon and Carl Hiaasen  
C. 1995 Zevon Music BMI  
I'm a junk bond king  
And I'm on the run  
Me and a friend of mine  
We were headed for the sunshine  
I got my hands on the wheel  
I got gas in the tank  
I got a suitcase full of money  
From a Luxembourg bank  
We didn't stop 'til we got to Big Cypress  
Wandered in to the Legion Hall  
The sign outside said Seminole Bingo  
Fell in love with the ping pong balls  
And the SEC is far behind  
Down in the swamp with the gators and flamingos  
A long way from Liechtenstein  
I'm a junk bond king playing Seminole Bingo  
And my Wall Street wiles  
Don't help me even slightly  
'Cause I never have the numbers  
And I'm losing nightly  
I cashed in the last of my Triple be bonds  
Bought a double-wide on the Tamiami Trail  
I parked it right outside the reservation  
Fifteen minutes from the Collier County Jail  
And the SEC is far behind  
Down in the swamp with the gators and flamingos  
A long way from Liechtenstein  
I'm a junk bond king playing Seminole Bingo  
Well, the SEC is far behind  
Down in the swamp with the gators and flamingos  
A long way from Liechtenstein  
I'm a junk bond king playing Seminole Bingo  
  

"
Warren Zevon,Something Bad Happened To A Clown,/w/warren+zevon/something+bad+happened+to+a+clown_10185951.html,"Written by Warren Zevon 1995 Zevon Music BMI  
Every touch is measured out  
Every word is written down  
Sunny skies are seldom seen  
In the land of few and far between  
And everybody wears a frown  
Someone lost their squirting rose  
There's his red nose on the ground  
No one's seen his painted smile  
He's been gone for quite a while  
Something bad happened to a clown  
Something bad happened to a clown  
He used to honk his horn and everyone would laugh  
He used to honk his horn  
She doesn't think he's very funny anymore  
Footprints in the sawdust leading to the edge of town  
Something bad happened to a clown  
Something bad happened to a clown  
He used to honk his horn and everyone would laugh  
He used to honk his horn  
She doesn't think he's very funny anymore  
Footprints in the sawdust leading to the edge of town  
Something bad happened to a clown  
Something bad happened to a clown  
  

"
Adam Sandler,The Amazing Willy Wanker,/a/adam+sandler/the+amazing+willy+wanker_20268872.html,"When I was just a little wee lad  
I hopped on the lap of my dear old dad  
Something jumped and poked me good  
'That' he said 'just me morning wood'  
A little tin soldier's marchin by  
Sergeant major unzips his fly  
Pulls his weapon from his camouflage pants  
Slaps away til it starts to dance  
A shootin star's above my bed  
Changin colors of my mushroom head  
A rainbow jizz flys across the room  
Little white spermies meet their doom  
(Ah!) The amazing Willy Wanker!  
(Aaaah!) The amazing Willy Wanker!  
And my scrotum sack he says  
Lalalalalala, tickle me!  
Little green men from outer space  
Here to exterminate the human race  
Drop their ray guns and retreat to their ships  
When marshmallow sauce squirts from me tip  
Like a knight of olden Camelot  
The goo takes off like an arrow shot  
Gwynevere drops to her knees and begs  
For the spittin dragon between me legs  
I'm using my thing for what it's for  
Gentle knock upon me door  
Mumsy drops her cup of tea  
When she sees my wank standing tall and free  
(Ah!) The one and only Willy Wanker!  
(Aaaaah!) Here comes Willy Wanker!  
And my marble sack he says  
Lalalalalala, tickle me!  
Rasberry scones and marmalade!  
Squeezing my squid in the evening shine!  
Visions of mermaids in the sky!  
Shooting my load in me own left eye!  
Gramps was a hero in the first World War  
But he ain't got no dick no more  
Comes home smokin from the corner pub  
Makes poor old Gramsy kiss his nub  
The world spins around like a big bass drum  
Nanny pops a pinkie in the generals bum  
The Irish dance and the Scotsmem howl  
Time to clean up with the washroom towel  
(Ah, yeah!) It's only Willy Wanker, yeah!  
(Ah!) The lonely Willy Wanker!  
And my wrinkled sack he says  
Lalalalalala, tickle me!

"
Alice In Chains,Don't Follow,/a/alice+in+chains/dont+follow_20005889.html,"Hey, I ain't never coming  
Home  
Hey, I'll just wander my  
Own road  
Hey, I can't meet you here tomorrow  
Say goodbye don't follow  
Misery so hollow  
  
Hey you, you're livin'  
Life full throttle  
Hey you, pass me down that  
Bottle, yeah  
Hey you, you can't shake  
Me round now  
I get so lost and don't  
Know how  
And it hurts to care, so I won't now  
  
Forgot my woman, lost my  
Friends  
Things I'd done and where  
I've been  
Sleep in sweat the mirrors  
Cold  
See my face it's growin'  
Old  
Scared to death no reason  
Why  
Do whatever to get me by  
Think about the things I  
Said  
Read the page it's cold  
And dead  
  
Take me home  
Yeah, take me home  
Take me home  
Take me home, yeah  
Take me home  
  
Say goodbye, don't follow

"
Bing Crosby,Aren't You Glad You're You?,/b/bing+crosby/arent+you+glad+youre+you_20309056.html,"(verse)  
do you make the most of your five senses,  
Or is your life like Old Mother Hubbard's shelf?  
Well, mark this on your slate,  
Life is not an empty plate.  
That's if you appreciate yourself.  
  
(refrain)  
Ev'ry time you're near a rose,  
Aren't you glad you've got a nose?  
And if the dawn is fresh with dew,  
Aren't you glad you're you?  
When a meadowlark appears,  
Aren't you glad you've got two ears?  
And if your heart is singing, too,  
Aren't you glad you're you?  
You can see a summer sky,  
Or touch a friendly hand,  
Or taste an apple pie.  
Pardon the grammar, but ain't life grand?  
And when you wake up each morn,  
Aren't you glad that you were born?  
Think what you've got the whole day through,  
Aren't you glad you're you?

"
Black Sabbath,Turn Up The Night,/b/black+sabbath/turn+up+the+night_20019399.html,"A rumble of thunder, I'm suddenly under your spell  
No rhyme or reason, or time of the season, but oh well  
The darkened deliver, I shake and I shiver down your soul  
You know what to cover, I think for another it's a story told  
So get a good hold, yeah  
  
Regiment fooled you, you thought that you knew who you are  
A simple equation, that's the relation, but that's gone too far  
A time of suspicion, a special condition that we all know  
So let it all go!  
  
Turn up the night!  
Turn up the night!  
Turn up the night, it feels so right!  
  
Night time sorrow, taken like a pain  
Black will not become a white, it's all the same  
Evil lurks in twilight, dances in the dark  
Makes you need the movement, like a fire needs a spark to burn!  
  
A rumble of thunder, I'm suddenly under your spell  
No rhyme or reason, or time of the season, but oh well  
The darkened deliver, I shake and I shiver down your soul  
So get a good hold, yeah  
  
Turn up the night!  
Turn up the night!  
Turn up the night, it feels so right!  
Turn up the night!  
Turn up the night!  
If it feels right  
Turn off the light!  
Turn up the night!

"
Bob Dylan,I Don't Believe You,/b/bob+dylan/i+dont+believe+you_10043269.html,"I can't understand, she let go of my hand  
An' left me here facing the wall  
I'd sure like to know, why she did go  
But I can't get close to her at all  
Though we kissed through the wild blazing nighttime  
She said she would never forget  
But now morning is clear, it's like I ain't here  
She acts like we never met  
It's all new to me like some mystery  
It could even be like a myth  
Yet it's hard to think on that she's the same one  
That last night I was with  
From darkness, dreams are deserted  
Am I still dreamin' yet?  
I wish she'd unlock her voice once an' talk  
'Stead of acting like we never met  
If she ain't feelin' well then why don't she tell  
'Stead of turnin' her back to my face?  
Without any doubt, she seems too far out  
For me to return to her chase  
Though her skirt it swayed as a guitar played  
Her mouth was watery and wet  
But now something has changed for she ain't the same  
She just acts like we never have met  
If I didn't have to guess, I'd gladly confess  
To anything I might've tried  
If I was with her too long or have done something wrong  
I'd wish she'd tell me what it is, I'll run an' hide  
Though the night ran swirling an' whirling  
I remember her whispering yet  
But evidently she don't, evidently she won't  
She just acts like we never have met  
I'm leavin' today, I'll be on my way  
Of this I can't say very much  
But if you want me to, I can be just like you  
An' pretend that we never have touched  
An' if anybody asks me, Is it easy to forget?  
I'll say, It's easily done  
You just pick anyone  
An' pretend that you never have met  

"
Bruce Springsteen,Long Time Comin',/b/bruce+springsteen/long+time+comin_10051581.html,"Out where the creek turns shallow and sandy  
And the moon comes skimmin' away the stars  
The wind in the mesquite comes rushin' over the hilltops  
Straight into my arms  
Straight into my arms  
  
I'm riding hard carryin' a catch of roses  
And a fresh map that I made  
Tonight I'm gonna get birth naked and bury my old soul  
And dance on its grave  
And dance on its grave  
  
It's been a long time comin', my dear  
It's been a long time comin' but now it's here  
  
Well my daddy he was just a stranger  
Lived in a hotel downtown  
When I was a kid he was just somebody  
Somebody I'd see around  
Somebody I'd see around  
  
Now down below and pullin' on my shirt  
I got some kids of my own  
Well if I had one wish in this god forsaken world, kids  
It'd be that your mistakes would be your own  
Yea your sins would be your own  
  
It's been a long time comin', my dear  
It's been a long time comin' but now it's here  
  
Out 'neath the arms of Cassiopeia  
Where the sword of Orion sweeps  
It's me and you, Rosie, cracklin' like crossed wires  
And you breathin' in your sleep  
You breathin' in your sleep  
  
Well there's just a spark of campfire burning  
Two kids in a sleeping bag beside  
I Reach 'neath your shirt, lay my hands across your belly  
And feel another one kickin' inside  
I ain't gonna fuck it up this time  
  
It's been a long time comin', my dear  
It's been a long time comin' but now it's here  
It's been a long time comin', my dear  
It's been a long time comin' but now it's here

"
Cat Stevens,C79,/c/cat+stevens/c79_20813643.html,"Sit you down, sit you down young gentlemen  
There's something I want you to know  
You keep on asking me, keep on asking me why  
Oh why are we here? It started a long time ago  
Me and your mom on the night, yeah, yeah, yeah, we met  
  
I was on the road again, she was in C79  
I'll never, never forget, I'll never forget that night  
No, no, no, no  
  
We met in a back road, behind the stage  
She had the best figure by far  
A thousand hours I've looked at her eyes  
But I still don't know what color they are  
Yeah, me and your mom on the night, good lord, we met  
  
I was on the road again, she was in C79  
She was a junkie then, I was having a good time  
Back on the road again  
  
Oh momma, I was on the road again, she was in C79  
I'll never never forget, I'll never forget that time  
Back on the road again, yes, I'm traveling that line  
I was a pop star then, I'm still having a good time  
  
She believed me

"
Diana Ross,Love Lies,/d/diana+ross/love+lies_20040285.html,"Whenever I touch you lately, you seem to pull away  
Okay, maybe I'm trying too hard to hang on  
But whenever I hold you, you never look into my eyes, surprised  
I guess I was fooling myself all along  
Love lies 'cause it doesn't last forever  
Love lies, it makes you feel so clever  
You give and it just takes  
And leaves your heart to ache, love lies  
Whenever I kiss you, you never want to lose control, so cold  
It's taken so long to find out  
But now I see that we can't even talk now  
How your love always turned me on  
They're gone, this isn't how I thought love is gonna be  
Love lies 'cause it doesn't last forever  
Love lies though it makes you feel so clever  
You can give and it just takes  
And leaves your heart to ache, love lies  
Love lies, love lies  
Love lies, love lies  

"
Erasure,Home,/e/erasure/home_20050770.html,"I ain't never going home  
Cause I'm having a good time  
I ain't never going home  
Cause my time is come  
  
I'll wait for the winter to lie at my door  
White stretches out before me  
Leads me to the hall  
  
White circles play within my mind  
Ices over and freezes life  
Time will come, time will come, time will fall  
Bringing the world to its feet  
Bringing the world to its feet  
  
I ain't never turning back  
Cause I've come this far  
And I'm lost within my tracks  
I will follow the north star  
  
I'll wait 'til the springtime is breathing at my door  
The wilderness before me  
Heeds the lion's roar  
  
White circles play within my mind  
Ices over and freezes life  
Time will come, time will come, time will fall  
Bringing the world to its feet  
Bringing the world her hands and her knees  
  
I'll wait 'til the winter is lying at my door  
Time stretches out before me  
A stone's throw from the door  
  
White circles play within my mind  
Ices over and freezes life  
Time will come, time will come, time will fall  
Bringing the world to its feet  
Bringing the world to her hands and her feet  
  
Bringing the world to its feet  
I ain't never going home

"
Fastball,Perfect World,/f/fastball/perfect+world_20295895.html,"You oughtta see you  
You're always bitchin' about something  
People wanna be you  
But they don't know ya like I do now  
There's always something wrong in your perfect world  
Nobody's gonna solve your problems  
It all comes down to you  
Open your eyes, and see the good things that you've got now  
Don't you realize that life is always sweet and sour  
There's always something wrong in your perfect world  
Nobody's gonna solve your problems  
It all comes down to you  
I know you think there's a conspiracy to keep you down  
It's all in your head  
You gotta learn to tune it out  
It's true, it's true  
It's all up to you  
You oughtta see you  
You're always bitchin' about something  
No one's gonna free you  
From the prison that you're buildin'  
There's always something wrong in your perfect world  
Nobody's gonna solve your problems  
It all comes down to you  
I know you think there's a conspiracy to keep you down  
It's all in your head  
You gotta learn to shut it out  
It's true, it's true  
It's all up to you  
Yeah, it's all up to you  

"
Frankie Laine,Rose Rose I Love You,/f/frankie+laine/rose+rose+i+love+you_20309799.html,"Rose, Rose I love you with an aching heart  
What is your future?, now we have to part  
Standing on the jetty as the steamer moves away  
Flower of Malaya, I cannot stay  
  
Make way, oh, make way for my Eastern Rose  
Men crowd in dozens everywhere she goes  
In her rickshaw on the street or in a cabaret  
Please make way for Rose you can hear them say  
  
All my life I shall remember  
Oriental music and you in my arms  
Perfumed flowers in your tresses  
Lotus-scented breezes and swaying palms  
  
Rose, Rose I love you with your almond eyes  
Fragrant and slender 'neath tropical skies  
I must cross the seas again and never see you more  
Way back to my home on a distant shore  
  
(All my life I shall remember)  
(Oriental music and you in my arms)  
(Perfumed flowers in your tresses)  
(Lotus-scented breezes and swaying palms)  
  
Rose, Rose I leave you, my ship is in the bay  
Kiss me farewell now, there's nothing to say  
East is East and West is West, our worlds are far apart  
I must leave you now but I leave my heart  
  
Rose, Rose I love you with an aching heart  
What is your future?, now we have to part  
Standing on the jetty as the steamer moves away  
Flower of Malaya, I cannot stay  
  
(Rose, Rose I love you, I cannot stay)

"
Free,Goodbye,/f/free/goodbye_20203452.html,"Goodbye  
I hope we meet again  
Goodbye  
Is this how it's got to end  
But we've come to the end of our road together  
Made a stand that's gonna last forever  
Brother tell me what you're gonna do  
  
Will you take the high road  
Will you take the low road  
Will you take the fast train out of town  
To get back home  
  
Will you take the high road  
Will you take the low road  
Oh brother  
You're out on your own  
  
Goodbye  
Is this how it's got to be  
Call by we can rap over tea  
We've come to the end of our road together  
Made a stand that's gonna last forever  
Brother won't you tell me what you're gonna do  
  
Will you take the high road  
Will you take the low road  
Will you take the fast train out of town  
To get back home  
  
Will you take the high road  
Will you take the low road  
Oh brother, now that you're out on your own  
  
We learned a lot from each other  
That's how we came to be brothers  
Brother won't you tell me what your problem is  
Oh and  
Don't waste your time on hate  
Can be used in better ways  
Remember the time and better days  
  
Goodbye  
I hope we meet again  
But the good times  
Will always remain  
But we've come to the end  
Of our road together  
We made a stand that's gonna last forever  
Brother tell me what you're gonna do  
  
Will you take the high road  
Will you take the low road  
Will you take the fast train out of town  
To get back home  
Will you take the high road  
Will you take the low road  
Oh you're out on your own  
  
Now will you take the high road  
Or will you take the low road  
The fast train out of town  
To get back home  
  
Will you take the high road  
Will you take the low road  
Oh brother you're out on your own  
Out on your own  
Out on your own  
Out on your own  

"
Hanson,Tearing It Down,/h/hanson/tearing+it+down_20409773.html,"I am, taking a chance  
Walking with my laces loose  
Wrapped up, taking the maze  
That everybody's running through  
I'm sick of, black tie  
Nickel and dime  
We're going through the roof  
  
I'm not a wise man  
But I see the haze  
And this is what I'm gonna do  
  
Tearing it down  
Tearing it down  
Whoo, whoo  
  
Tearing it down  
Tearing it down  
Whoo, whoo  
  
There's a fine line  
You walk everyday  
'Cause somebody told you to  
A white lie  
You can't erase  
Now you're gonna have to choose  
  
You know a blind man  
Won't show the way  
But he can tell you  
What it's coming to  
  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
  
Ni ni ni ni ni ni ni ni  
Ni ni ni ni ni ni ni ni now  
Ni ni ni ni ni ni ni ni  
Ni ni ni now  
Ni ni ni ni ni ni ni ni  
Ni ni ni ni ni ni ni ni now  
  
I'm not a wise man  
But I see the haze  
And this is what I'm gonna do  
  
Tearing it down  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
Tearing it down  
Whoo, whoo  
Tearing it down  
Tearing it down  
Whoo, whoo

"
Helloween,Faith Healer,/h/helloween/faith+healer_20201744.html,"If your body's feeling bad  
And it's the only one you have  
You want to take away the pain  
Go out walking in the rain  
You watch the flowers go to bed  
Ask the man inside your head  
Your spirit never has to grieve  
All you've got to do's believe  
The faith healer, the faith healer  
  
All you've got to do is feel  
Your body's going to start to heal  
The fingertips of holy fire,  
Everlasting sweet desire  
It never mattered  
What the doctor said  
The healer man will sail away  
It's immortality for two,  
Oh the miracles  
They will come to you  
From faith healer,the faith healer  
Can I put my hands on you?  
Can I put my hands on you?  
  
Faith, and hope, and charity,  
The simple relativity  
He can make you understand  
All you've got to take his hand  
Remember somebody said  
Ask the man inside your head  
The fingertips of holy fire,  
Everlasting sweet desire  
The faith healer, the faith healer!  
Can I put my hands on you?  
Can I put my hands on you?  
Let me put my hands on you?  
Let me put my hands on you?  
Can I put my hands on you?  
Can I put my hands on you?  
The faith healer, the faith healer...

"
Ian Hunter,I Need Your Love,/i/ian+hunter/i+need+your+love_20273432.html,"It was a cold, cold house,  
I was a cold, cold room.  
No one lived in me.  
I was an empty tune.  
Lovers came to view  
'n' they looked all around.  
But they couldn't see nothin',  
Nothin but the ground, they really put me down  
And then someone broke  
Inside of me  
And i found myself learnin'  
How to fight free.  
  
And it feels so good  
When i can turn to you  
'n' look you straight in the eye,  
Say i need you, need you, oh i need you  
I need your love, baby,  
I need your love, i gotta hear your name  
Over and over, over again.  
I need your love, baby,  
I need your love, i got you up my brain  
Over, over, over again.  
  
You know it hurts so bad  
When you have to say  
You ain't got nobody  
And then one day  
It makes you feel so good  
When i can turn to you  
And look you straight in the eye,  
Say i need you, need you, oh i need you  
I need your love, baby,  
I need your love, i want to hear your name  
Over and over, over again.  
I need your love,  
Oh how i need your love, i gotta hear your name  
Over, over, over again, yeah.  
I need your love, baby  
I need your love, i gotta hear your name  
Over, over, over again.

"
Jackson Browne,For A Rocker,/j/jackson+browne/for+a+rocker_20068563.html,"Open the door, baby turn on the light  
We're gonna have a party tonight  
For a rock, for a rocker  
I know it's late and you're already down  
You ain't ready for people around  
I'm gonna tell you something I found out  
Whatever you think your life is about  
Whatever life may hold in store  
Things will happen that you won't be ready for  
I've got a shirt so unbelievably bright  
I'm gonna dig it out and wear it tonight  
For a rocker, for a rocker  
For a rocker, for a rocker  
Don't have to change, don't have to be sweet  
Gonna be too many people to possibly meet  
Don't have to feed 'em, they don't eat  
They've got their power supplies in the soles of their feet  
They exist for one thing, and one thing only  
To escape living the lives of the lonely  
For a friend of mine, from the neighborhood  
Moving down the line, after tonight he'll be gone for good  
Here comes Ricky, Danny, and Doerge  
They got Pete's number and they're looking at me  
Russell and Bobby setting up the drums  
Gonna pound on 'till the landlord comes  
Don't want to argue, I don't want to fight  
But there will definitely be a party tonight  
For a rocker, for a rocker  
For a rocker, for a rocker  
'Till the morning comes, 'till the car arrives  
'Till we kill the drums, 'till we lose our lives  
Hey Jenny, tell Peggy Sue  
We're gonna do the only thing you can do  
For a rocker, for a rocker  
For a rocker, for a rocker  
There's a party tonight!  
There's a party tonight!  
There's a party tonight!  
There's a party tonight!  

"
Justin Timberlake,Why When How,/j/justin+timberlake/why+when+how_20342258.html,"Do  
Do do do doooooo  
Dooo doooo  
Oooo  
Mmmmm  
  
You're still captivating  
Even though it's been so long  
You used to love me  
Tell me baby what went wrong  
'cause now you march to a beat of a different song  
I try to understand that we needed space  
But everywhere I turn I see your face  
And I've been wating for you to come home  
'cause I don't want to be alone  
Still Love you  
  
Why did you take away your love  
When did you think to just give up  
How am I suppose to carry on now  
With you  
You were my life  
  
I have changed girl since I last saw you  
When you left you don't know what you put me through  
But my heart still racing just being next to you  
I can't escape the magic in your eyes  
Is there a way to make you realize  
There is no one more special to my heart  
But you want us to be apart  
Still Love  
  
Why did you take away your love  
When did you think to just give up  
How am I suppose to carry on now  
With you  
  
You were my world  
You ment everything to me  
Your the air I breathe,  
The song I sing  
You were my queen  
I was your King  
But if we can try to work it out  
We'll show the world what love is about  
  
Baby come home  
'cause I can't no more  
Of this loneliness and emptiness  
  
Why did you take away your love  
When did you think to just give up  
How am I suppose to carry on now  
Without you  
  
Why did you take away your love  
When did you think to just give up  
How ami suppose to carry on  
Without you  
You were my life

"
Kenny Loggins,Traveling Blues,/k/kenny+loggins/traveling+blues_20496645.html,"If you ever get the traveling blues  
And need a place to rest your shoes  
There's someone here to welcome the new  
I'd be so happy to know that you're alive  
  
If knowing this should make you feel low  
And you're feeling the need for someone to know  
I love to hear your welcome hello  
I'd be so happy to know that you're alive  
  
There's so many sights  
Those bright city lights  
Will help you try to find your way  
It's a big, big world  
And you're a big, big girl  
So hury up and don't be late  
  
But if you ever want to come on home  
There's no need in you being alone  
All you've got to do is phone  
I'd be so happy to know that you're alive  
  
Mmmm, there's so many sights  
Those bright city lights  
Will help try to find your way  
It's a big, big world  
And you're a big, big girl  
So hurry up and don't be late  
  
But if you ever want to come on home  
There's no need in you being alone  
All you've got to do is phone  
I'd be so happy to know that you're alive  
  
I'd be so happy to know that you're alive  
So happy to know that you're alive

"
Lucky Dube,Prisoner,/l/lucky+dube/prisoner_20297417.html,"Somebody told me about it  
When I was still a little boy  
He said to me, crime does not pay  
He said to me, education is the key, yeah  
As a little boy I thought I know  
What I was doing, yeah man  
But today here I am in jail  
  
I' m a prisoner  
I' m a prisoner  
I' m a prisoner  
  
I looked all around me  
But to see nothing  
but four grey walls staring at me  
the policeman said to me, son  
They won' t build no schools anymore  
All they' ll build will be prison, prison  
All they' ll build will be prison, prison  
All they' ll build will be prison, prison  
'Cause today, yeah  
  
I am a prisoner  
I am a prisoner  
I' m a prisoner  
Dear lord  
  
I asked the policeman and said  
How much must I pay for my freedom?  
He said to me, son  
They won't build no schools anymore  
They won't build no hospitals  
They won't build no hospitals  
All they' ll build will be prison, prison  
All they' ll build will be prison, prison  
All they' ll build will be prison, prison  
All they' ll build will be prison, prison  
  
I am a prisoner  
I am a prisoner  
I' m a prisoner  
Dear lord

"
Lynyrd Skynyrd,Four Walls Of Raiford,/l/lynyrd+skynyrd/four+walls+of+raiford_20086103.html,"Well them four walls of Raiford, closing in on me  
Doin' three to five hard labor, for armed robbery  
I had two years behind me, but I could not wait the time  
Everytime I thought about it, well I died some more inside  
  
And I had stripes on my back, memories that hurt  
For the only time I seen sunshine is when I hit the dirt  
Diggin' ditches for the chain gang, sleepin' in the cold  
Oh Lord please forgive me for I could not wait no more  
  
[Chorus]  
And I'm comin' home to see you Jesus  
Well it feels so close this time  
Please take mercy on this soldier  
From the Florida-Georgia line  
  
When they find me they must kill me  
Oh Jesus save my soul  
I can't go back down to Raiford  
I can't take that anymore  
  
Well these last few years behind me  
Oh Lord, have been so sad  
I fought proudly for my country when the times were bad  
Now they say I'm guilty, when they find me I must die  
Only me and Jesus know that I never stole a dime  
  
[Chorus]  
  
Well when Vietnam was over there was no work here for me  
I had a pretty wife awaitin and two kids I had to feed  
Well I'm one of America's heroes and when they shoot me down  
Won't you fly old Glory proudly, put my medals in the ground  
  
And I'm comin' home to see you Jesus  
Well it feels so close this time  
Please take mercy on this soldier  
From the Florida-Georgia line  
  
When they find me they must kill me  
Oh Jesus save my soul  
I can't go back down to Raiford  
I can't take that anymore

"
Marilyn Manson,Track 99,/m/marilyn+manson/track+99_20089101.html,"Go aheah and build a better messiah, we can dig another grave  
This is your calling.  
If you are hearing this, there is nothing I can do  
Something has grown in my chest.  
And I have seen it.  
It is hard and cold.  
It's been dormant for many years.  
I have tried to save you, but I cannot come to save you  
But this is what you deserve  
This is whta we deserve  
This is something that we have brought upon ourselves  
We are not a victim, you are not a victim  
We are not a victim, you are not a victim  
God will grovel before me.  
God will crawl at my feet.  
These are the dying years.  
These are the dying years.  
When you are suffering, know that I have betrayed you.

"
Matt Redman,"10,000 Reasons (Bless The Lord)",/m/matt+redman/10000+reasons+bless+the+lord_21049848.html,"Bless the Lord oh my soul  
Oh my soul  
Worship His Holy name  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
  
The sun comes up  
It's a new day dawning  
It's time to sing Your song again  
Whatever may pass  
And whatever lies before me  
Let me be singing  
When the evening comes  
  
Bless the Lord oh my soul  
Oh my soul  
Worship His Holy name  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
  
You're rich in love  
And You're slow to anger  
Your name is great  
And Your heart is kind  
For all Your goodness  
I will keep on singing  
Ten thousand reasons  
For my heart to find  
  
Bless the Lord oh my soul  
Oh my soul  
Worship His Holy name  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
Bless You Lord  
  
And on that day  
When my strength is failing  
The end draws near  
And my time has come  
Still my soul will  
Sing Your praise unending  
Ten thousand years  
And then forevermore  
Forevermore  
  
Bless the Lord oh my soul  
Oh my soul  
Worship His Holy name  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
  
Bless the Lord oh my soul  
Oh my soul  
Worship His Holy name  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
Yes I'll worship Your Holy name  
I'll worship Your Holy name  
  
Sing like never before  
Oh my soul  
I'll worship Your Holy name  
Jesus I will worship Your Holy name  
Worship Your Holy name

"
Miley Cyrus,Only Hope,/m/miley+cyrus/only+hope_20767690.html,"(Feat. Billy Ray Cyrus)  
  
There's a song that's inside of my soul  
It's the one that I've tried to write over and over again  
I'm awake and in the infinite cold  
But You sing to me over and over and over again  
  
So I lay my head back down  
And I lift my hands and pray to be only Yours  
I pray to be only Yours  
I know You're my only hope  
  
You sing to me of the song of the stars  
Of Your galaxy dancing and laughing and laughing again  
When it feels like my dreams are so far  
You sing to me of the plans that You have for me over again  
  
And I lay my head back down  
And I lift my hands and pray to be only Yours  
I pray to be only Yours  
I know You're my only hope  
  
I give You my empathy, I'm giving You all of me  
I want Your symphony singing in all that I am  
At the top of my lungs I'm giving it back  
  
And I lay my head back down  
And I lift my hands and pray to be only Yours  
I pray to be only Yours, I pray to be only Yours  
I know You're my only hope

"
